left_player,right_player
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.1
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,0.09
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,0.09
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.1
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.1
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.1,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.1
0.0,0.09
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.1
0.1,0.09
0.0,-0.01
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.1,-0.01
0.1,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.1,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.1,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.1,-0.01
0.0,-0.01
0.09,0.1
0.0,-0.01
0.1,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.1
0.1,-0.01
-0.01,0.1
0.1,0.09
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.1
-0.01,0.0
-0.01,0.1
-0.01,0.0
-0.01,0.1
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.1,-0.01
0.0,0.09
0.1,0.09
-0.01,0.0
0.1,-0.01
-0.01,0.0
-0.01,0.1
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.1,0.09
-0.01,0.0
0.1,-0.01
-0.01,0.1
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,0.09
-0.01,0.0
0.1,0.09
-0.01,0.0
-0.01,0.0
0.1,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.1
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.1
-0.01,0.0
-0.01,0.0
0.1,0.09
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.1,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.1,-0.01
-0.01,0.0
-0.01,0.0
0.0,0.09
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.2,0.19
-0.01,0.0
0.0,0.09
0.0,-0.01
-0.01,0.0
-0.01,0.1
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.1,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.1,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.1
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.1
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,0.09
-0.01,0.1
-0.01,0.0
-0.01,0.1
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,0.09
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.1,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,0.09
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,0.09
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,0.09
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.09,0.1
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,0.09
-0.01,0.0
0.0,-0.01
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,0.09
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.09,0.1
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.09,0.1
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.1,0.09
0.1,0.09
0.0,-0.01
0.1,-0.01
0.1,-0.01
-0.01,0.1
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.0,0.09
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,0.09
0.1,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,0.09
0.0,-0.01
-0.01,0.0
-0.01,0.1
-0.01,0.1
0.0,-0.01
0.0,-0.01
0.0,0.09
0.0,-0.01
0.0,0.09
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.1
0.09,0.1
0.1,-0.01
-0.01,0.0
0.1,0.09
0.0,0.09
-0.01,0.0
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.09,0.1
-0.01,0.0
0.0,0.09
0.0,0.09
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,0.09
0.0,-0.01
0.1,0.09
0.0,0.09
-0.01,0.0
0.1,0.09
0.0,-0.01
0.1,-0.01
0.1,-0.01
0.0,-0.01
0.1,0.09
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,0.09
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.1,0.09
0.0,-0.01
0.1,-0.01
-0.01,0.0
0.1,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,0.09
0.0,0.09
0.0,0.09
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,0.09
-0.01,0.0
0.1,0.09
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
0.0,0.09
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.1
0.1,-0.01
-0.01,0.0
0.0,0.09
0.2,0.09
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.1,0.09
0.0,-0.01
0.09,0.1
0.0,0.09
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.1
0.0,-0.01
0.0,0.09
0.0,0.09
0.1,0.09
0.1,-0.01
-0.01,0.0
0.1,-0.01
-0.01,0.1
0.0,0.09
0.0,-0.01
0.1,-0.01
0.1,0.09
0.1,-0.01
-0.01,0.0
-0.01,0.1
0.1,-0.01
0.0,0.09
0.09,0.2
0.1,-0.01
0.0,0.09
0.0,-0.01
0.0,-0.01
-0.01,0.1
0.1,-0.01
0.0,0.09
-0.01,0.1
-0.01,0.1
0.09,0.0
-0.01,0.0
0.0,-0.01
0.1,-0.01
0.09,0.2
0.0,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.1
0.0,0.09
0.0,-0.01
-0.01,0.1
-0.01,0.0
0.1,-0.01
-0.01,0.0
-0.01,0.1
0.29000002,0.3
-0.01,0.0
0.0,0.09
0.0,-0.01
-0.01,0.0
0.1,-0.01
-0.01,0.1
-0.01,0.1
0.0,-0.01
-0.01,0.0
0.1,0.09
-0.01,0.0
0.1,0.19
0.0,-0.01
0.0,-0.01
0.1,-0.01
0.09,0.1
0.0,-0.01
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.0,0.09
0.0,-0.01
0.0,-0.01
0.1,-0.01
0.0,0.09
0.2,0.09
0.1,-0.01
0.0,-0.01
0.2,-0.01
-0.01,0.1
0.1,-0.01
0.0,0.09
-0.01,0.0
0.0,0.09
0.1,0.09
-0.01,0.0
-0.01,0.1
0.1,-0.01
0.0,0.09
-0.01,0.1
0.09,0.2
0.1,-0.01
0.0,0.09
-0.01,0.0
0.1,-0.01
0.1,-0.01
0.1,-0.01
0.1,-0.01
0.1,-0.01
0.0,0.09
0.0,-0.01
-0.01,0.0
-0.01,0.0
-0.01,0.0
0.1,-0.01
0.1,-0.01
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,0.09
0.1,-0.01
0.0,0.09
0.09,0.1
0.1,-0.01
-0.01,0.1
-0.01,0.0
0.0,0.09
0.0,0.09
0.1,0.09
0.09,0.1
-0.01,0.1
0.1,-0.01
0.1,0.09
0.0,-0.01
0.19,0.2
-0.01,0.0
0.0,-0.01
0.2,0.19
0.0,-0.01
-0.01,0.1
-0.01,0.0
0.09,0.1
0.0,-0.01
0.1,-0.01
0.1,0.09
0.1,-0.01
0.2,0.09
0.0,-0.01
0.1,-0.01
0.1,0.09
0.0,-0.01
0.1,-0.01
-0.01,0.0
-0.01,0.1
-0.01,0.1
0.0,-0.01
0.1,-0.01
-0.01,0.1
0.0,0.09
0.1,0.09
0.1,-0.01
0.0,0.09
0.09,0.1
0.09,0.1
-0.01,0.1
-0.01,0.0
0.0,-0.01
0.1,-0.01
0.09,0.1
0.1,-0.01
-0.01,0.1
0.0,-0.01
0.09,0.1
0.0,0.09
0.2,0.09
0.1,-0.01
0.0,-0.01
0.1,0.19
0.1,-0.01
-0.01,0.0
0.1,0.09
0.1,-0.01
0.0,-0.01
0.0,0.09
-0.01,0.1
0.1,-0.01
0.2,0.19
0.0,-0.01
-0.01,0.0
0.0,0.09
0.09,0.1
0.0,-0.01
0.1,-0.01
0.0,-0.01
-0.01,0.1
0.0,0.09
0.0,-0.01
0.2,0.19
0.0,-0.01
-0.01,0.1
0.1,0.09
0.0,-0.01
0.1,-0.01
-0.01,0.1
0.0,0.09
-0.01,0.0
0.1,-0.01
-0.01,0.0
0.1,-0.01
-0.01,0.0
0.1,-0.01
0.1,-0.01
0.0,0.09
-0.01,0.1
0.1,-0.01
-0.01,0.1
-0.01,0.1
0.0,0.09
0.0,0.09
0.1,-0.01
0.3,0.29000002
-0.02,0.1
-0.01,0.0
0.09,0.1
0.0,-0.01
0.0,-0.01
0.1,0.19
-0.01,0.0
-0.01,0.1
-0.01,0.1
0.1,-0.01
-0.01,0.1
0.09,0.1
0.2,0.09
0.09,0.1
-0.01,0.0
0.0,-0.01
0.09,0.1
0.0,0.09
0.1,0.09
-0.01,0.0
0.0,-0.01
0.09,0.1
0.09,0.1
0.0,-0.01
0.1,-0.01
-0.01,0.0
0.0,0.09
-0.01,0.1
0.1,0.09
-0.01,0.1
-0.01,0.0
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.1,-0.01
0.1,-0.01
0.0,-0.01
0.08,0.1
-0.01,0.0
-0.01,0.1
0.1,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.09,0.1
0.1,0.19
0.09,0.1
-0.01,0.0
0.09,0.1
0.1,-0.01
0.1,-0.01
0.1,-0.01
0.0,-0.01
-0.01,0.1
0.09,0.1
-0.02,0.1
-0.01,0.1
0.0,-0.01
-0.01,0.1
0.0,0.09
-0.01,0.0
0.09,0.2
-0.01,0.0
0.1,-0.01
0.1,-0.01
0.1,0.09
-0.01,0.0
0.0,-0.01
-0.02,0.1
0.09,0.1
0.0,-0.01
0.1,-0.01
0.09,0.2
-0.01,0.1
-0.01,0.1
0.1,-0.01
0.0,-0.01
0.0,0.09
-0.01,0.0
-0.01,0.0
0.2,0.19
0.1,0.09
0.08,0.1
0.1,-0.01
0.09,0.1
0.2,0.09
-0.01,0.1
0.0,0.09
0.1,-0.01
-0.01,0.1
0.1,0.09
-0.01,0.1
0.1,-0.01
-0.01,0.0
-0.01,0.0
0.0,-0.01
-0.01,0.1
-0.01,0.1
0.19,0.2
-0.01,0.1
0.0,-0.01
0.1,0.19
0.1,-0.01
-0.01,0.0
0.29000002,0.3
-0.01,0.1
0.0,0.09
0.09,0.1
0.0,0.09
0.1,0.09
0.09,0.0
0.1,0.09
0.0,0.09
-0.01,0.0
0.2,0.09
0.0,0.09
-0.01,0.1
0.09,0.2
0.1,-0.01
0.1,0.09
-0.01,0.0
-0.01,0.0
0.09,0.2
0.19,0.2
0.1,-0.01
-0.01,0.1
0.0,0.09
0.1,-0.01
0.2,0.09
-0.01,0.1
0.0,0.09
0.19,0.2
0.0,-0.01
0.09,0.1
-0.01,0.1
-0.01,0.0
0.1,-0.01
-0.01,0.1
0.1,-0.01
0.1,-0.01
0.0,-0.01
0.0,0.09
0.1,-0.01
-0.01,0.1
-0.01,0.0
-0.01,0.0
0.0,-0.01
0.1,-0.01
0.0,-0.01
0.1,-0.01
0.09,0.2
0.1,-0.01
-0.01,0.1
0.09,0.1
0.09,0.1
-0.01,0.1
0.1,0.09
-0.01,0.1
0.0,-0.01
0.1,0.19
0.19,0.3
-0.01,0.0
0.09,0.2
0.09,0.1
0.1,-0.01
-0.01,0.1
-0.01,0.1
0.0,-0.01
-0.01,0.1
-0.01,0.0
-0.01,0.1
0.0,-0.01
-0.01,0.0
0.09,0.2
-0.01,0.1
0.2,0.09
0.09,0.1
0.2,0.19
0.0,-0.01
-0.01,0.0
0.09,0.1
0.2,0.09
-0.01,0.0
-0.01,0.1
-0.01,0.0
0.1,-0.01
-0.01,0.0
0.09,0.1
0.1,0.09
0.2,0.09
0.1,-0.01
0.09,0.1
0.39000002,0.4
0.1,-0.01
-0.01,0.0
-0.01,0.0
0.09,0.1
-0.01,0.1
-0.01,0.1
0.1,0.09
-0.01,0.1
0.1,0.09
-0.01,0.1
0.0,-0.01
0.0,-0.01
-0.01,0.0
0.0,-0.01
-0.01,0.1
-0.01,0.1
0.1,0.19
0.09,0.2
0.1,-0.01
0.09,0.1
0.0,0.09
0.0,-0.01
0.1,0.09
0.0,-0.01
0.1,-0.01
-0.01,0.1
-0.01,0.0
-0.01,0.1
0.0,0.09
0.1,0.09
0.09,0.1
0.09,0.1
-0.01,0.0
0.09,0.2
0.0,-0.01
0.2,0.09
-0.01,0.1
-0.01,0.1
0.09,0.1
0.19,0.3
0.2,0.19
0.09,0.1
0.09,0.2
0.2,0.19
-0.01,0.0
0.09,0.1
0.1,-0.01
0.1,0.09
0.0,-0.01
0.1,-0.01
-0.01,0.0
-0.01,0.1
-0.01,0.1
-0.01,0.1
0.1,0.09
-0.01,0.0
0.1,-0.01
0.19,0.3
0.09,0.1
0.1,-0.01
-0.01,0.0
0.0,-0.01
0.1,-0.01
-0.01,0.1
0.09,0.1
-0.01,0.1
0.09,0.1
0.0,-0.01
0.2,0.19
-0.01,0.0
-0.01,0.1
0.19,0.3
0.1,0.09
-0.01,0.0
0.2,0.19
0.1,0.09
-0.01,0.0
0.09,0.2
-0.01,0.1
0.19,0.3
-0.01,0.0
0.0,-0.01
-0.01,0.0
0.0,0.09
0.1,-0.01
0.0,-0.01
0.0,-0.01
0.09,0.1
0.2,0.19
0.1,0.09
0.0,0.09
0.4,0.29000002
0.0,-0.01
0.09,0.1
-0.01,0.0
0.1,-0.01
0.1,0.19
0.0,0.09
0.0,-0.01
0.09,0.1
0.19,0.3
-0.01,0.0
0.0,-0.01
0.1,-0.01
0.2,0.09
0.1,-0.01
0.1,-0.01
0.1,-0.01
-0.01,0.1
0.1,0.09
0.1,-0.01
0.1,-0.01
0.2,0.09
0.0,-0.01
0.1,-0.01
0.0,-0.01
0.09,0.1
-0.01,0.1
0.2,0.09
0.0,-0.01
0.09,0.1
0.0,-0.01
0.0,0.09
0.1,-0.01
0.1,-0.01
0.29000002,0.4
0.0,-0.01
0.1,-0.01
-0.01,0.1
-0.01,0.1
0.09,0.2
0.09,0.1
0.1,-0.01
0.1,-0.01
0.0,-0.01
0.1,-0.01
-0.01,0.1
-0.01,0.0
0.1,0.09
-0.01,0.1
-0.01,0.1
0.1,-0.01
0.0,-0.01
0.0,0.09
0.1,-0.01
0.0,0.09
0.1,0.09
0.09,0.1
0.09,0.2
0.3,0.29000002
-0.01,0.1
0.1,-0.01
-0.01,0.0
0.19,0.2
0.1,-0.01
0.1,0.09
0.2,0.09
0.0,-0.01
0.1,-0.01
0.4,0.29000002
0.4,0.39000002
-0.01,0.1
0.0,0.09
-0.01,0.1
0.0,-0.01
0.09,0.1
0.1,-0.01
0.09,0.1
0.1,-0.01
0.09,0.2
-0.01,0.1
0.1,-0.01
0.19,0.3
0.1,0.09
0.2,0.09
-0.01,0.1
0.2,0.29000002
0.0,0.09
0.3,0.19
0.2,0.09
-0.01,0.0
-0.01,0.0
0.1,-0.01
0.1,0.09
0.0,0.09
-0.01,0.1
0.0,-0.01
0.09,0.1
-0.01,0.1
0.2,0.29000002
0.1,-0.01
-0.01,0.1
-0.01,0.1
-0.01,0.0
0.2,0.19
0.1,-0.01
0.09,0.2
0.1,-0.01
0.6,0.49
0.3,0.29000002
0.1,0.09
0.1,0.19
0.0,-0.01
0.0,-0.01
0.0,-0.01
0.2,0.09
0.2,0.09
0.0,0.09
0.0,0.09
-0.01,0.1
0.2,0.09
0.1,-0.01
-0.01,0.1
0.1,-0.01
0.09,0.2
0.1,0.19
0.2,0.09
-0.01,0.1
0.1,0.09
0.0,-0.01
0.09,0.1
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.1,-0.01
-0.01,0.1
0.1,-0.01
0.19,0.1
0.5,0.39000002
0.2,0.09
0.19,0.3
0.1,-0.01
0.1,0.09
0.2,0.19
0.1,-0.01
0.1,-0.01
0.2,0.19
-0.01,0.1
0.2,0.19
-0.01,0.0
0.2,0.19
0.1,-0.01
0.2,0.09
0.3,0.19
0.1,0.09
0.09,0.2
0.0,-0.01
0.0,0.09
-0.01,0.1
-0.01,0.1
-0.01,0.1
0.1,-0.01
-0.01,0.0
0.1,-0.01
0.09,0.1
-0.01,0.1
0.3,0.29000002
0.0,0.09
0.1,0.09
0.2,0.19
0.09,0.2
0.2,0.19
-0.01,0.1
0.2,0.09
0.1,-0.01
0.1,-0.01
0.1,-0.01
0.1,0.09
0.3,0.29000002
0.2,0.09
0.09,0.1
-0.01,0.1
-0.01,0.1
0.1,-0.01
0.2,0.09
0.1,-0.01
0.09,0.1
-0.01,0.1
0.1,-0.01
-0.01,0.0
0.09,0.2
0.0,-0.01
-0.01,0.0
0.1,-0.01
0.2,0.19
-0.01,0.1
0.1,0.09
-0.01,0.0
0.19,0.3
0.1,-0.01
0.09,0.1
0.2,0.09
0.1,0.19
0.1,-0.01
0.2,0.09
0.0,0.09
0.0,0.09
0.1,-0.01
0.09,0.2
0.09,0.1
0.1,0.09
-0.01,0.1
0.1,-0.01
0.1,-0.01
0.2,0.19
0.1,0.09
0.1,0.09
0.1,-0.01
-0.01,0.1
0.0,-0.01
0.2,0.19
0.1,-0.01
0.1,0.09
-0.01,0.1
0.0,-0.01
0.09,0.2
0.0,-0.01
0.29000002,0.4
0.09,0.2
0.1,-0.01
-0.01,0.1
-0.01,0.1
0.1,-0.01
0.1,0.09
0.0,-0.01
0.09,0.1
0.09,0.2
0.09,0.1
0.0,-0.01
0.1,-0.01
0.2,0.09
0.0,0.09
0.0,0.09
0.0,-0.01
0.1,-0.01
0.2,0.19
0.0,-0.01
0.1,-0.01
0.0,-0.01
0.2,0.09
0.2,0.09
0.09,0.2
0.2,0.09
0.2,0.09
0.1,0.09
0.1,-0.01
0.0,-0.01
0.1,-0.01
0.1,0.09
0.09,0.2
0.2,0.19
0.1,0.09
0.0,-0.01
0.2,0.09
0.2,0.09
-0.01,0.1
0.1,0.09
0.2,0.09
0.1,0.09
0.1,0.09
0.09,0.1
0.2,0.09
0.09,0.1
0.1,0.09
